dimhash	segments	segt
0x55c4c0f40c7e35759e619a6f6cbd6e0a	ConsolidatedEntities=GuarantorSubsidiaries;ConsolidationItems=ReportableLegalEntities;ShortTermDebtType=CommercialPaper;	0
0x80305c25f576910399d5b02f9fcc62e7	DebtInstrument=A3300NotesPayableDue2021;	0
0xd6b3ac9b519dfdffb22a296907cd7327	ScheduleOfEquityMethodInvestmentEquityMethodInvesteeName=VillageMD;	0
0xfd6bbcc32f84cb4a27a727de16feca56	LitigationCase=OpiodLitigation;ScheduleOfEquityMethodInvestmentEquityMethodInvesteeName=AmerisourceBergenCorporation;	0
0x0bb80c808bd5b840131adfd887d3fe8e	SubsidiarySaleOfStock=BusinessCombination;	0
0x1c405b77d1a5575430d9b1b100eef815	RelatedPartyTransactionsByRelatedParty=BeneficialOwner;TitleOfIndividual=Director;	0
0x35fa5b5ee5a9472ec5ddbe76db43c778	PlanName=PerformanceIncentivePlan2020;	0
0x776f13c8c104f1726bb9da7ce348e1e2	BusinessSegments=RgpCoreSegment;ConsolidationItems=OperatingSegments;	0
0x880731f0b10e18c9928341b15c88af49	RestructuringPlan=EuropeanPlan;	0
0x5dd39078131dec5f1e2e69bd27445a85	RestructuringCostAndReserve=FacilityClosing;RestructuringPlan=EuropeanPlan;	0
0x1c9485bcf925c9b4e8e08b9aec7f210c	RestructuringCostAndReserve=OneTimeTerminationBenefits;RestructuringPlan=EuropeanPlan;	0
0xcd94115cc75532ab1f7750a57649a528	BusinessSegments=RgpCoreSegment;	0
0x5662fe01920cc4b082444977fb21c112	DebtInstrument=A2150SeniorUnsecuredNotesDueDecember2030;LegalEntity=AcuityBrandsLightingInc;LongtermDebtType=UnsecuredDebt;	0
0xd47998ccbfa3fbefdad0134813adbdfb	PlanName=EmployeeStockPurchasePlan2020;Range=Maximum;	0
0xc7157a583598ed249393992bf382f3d4	BalanceSheetLocation=OtherAssets;CounterpartyName=ChangeHealthcareHoldings;TypeOfArrangement=JointDevelopmentAgreementAndDataLicensingAgreement;	0
0x19c92144767c209d9e566f48adca48f7	TypeOfArrangement=OperatingLeaseAgreementRelatedParty;	0
0x84cb27a1c3f76704200f12303678dd8a	DerivativeInstrumentRisk=StockOption;RelatedPartyTransactionsByRelatedParty=Director;	0
0x7e6098dc59e437fb0ea05a49b4dd2467	EquityMethodInvestmentNonconsolidatedInvestee=HurcoAutomationLtd;	0
0xcd0b8250415215993b6767973c3a0cda	LineOfCreditAgreement=LineOfCreditAgreement2018;VariableRate=FederalFundsEffectiveSwapRate;	0
0xa753321c54ec3950891458dd9ebd02e3	AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareByAntidilutiveSecurities=ForwardContracts;HedgingDesignation=DesignatedAsHedgingInstrument;SubsequentEventType=SubsequentEvent;	0
0xacb31c5687262dae6af4118125c93e58	CounterpartyName=WhollyOwnedDistributor;Geographical=MI;	0
0x3c0e54ff7eb5078e3e692b9c3968d94d	BusinessSegments=FirstAidAndSafetyServices;ConsolidationItems=OperatingSegments;	0
0x3d20c63ce823b6484c40a781e93caa71	ShareRepurchaseProgram=ShareBuybackPrograms;	0
0x68ab54f29257efccc90158104913cd14	BusinessSegments=FirstAidAndSafetyServices;	0
0x7eaf5d5535f03db5cd98791664b3caad	ShareRepurchaseProgram=ShareBuybackProgramOctober2019;	0
0x74eb60c8059198b40a0c20aa3ab8cab2	ProductOrService=UniformRentalAndFacilityServices;	0
0xbedaf07d999bffc1ec67d5731d025a88	BusinessSegments=UniformRentalAndFacilityServices;	0
0xfe9cf2f8f83d5ae335c60469a3804015	BusinessSegments=UniformRentalAndFacilityServices;ConsolidationItems=OperatingSegments;	0
0x04b927c9fe176049b3a1bbc397f83ab1	PublicUtilitiesInventory=DrugProducts;	0
0x5588fe2a54b6db73ae6d439f4cf11589	PublicUtilitiesInventory=BulkDrugSubstance;	0
0xe625e2336c5b9870d2e811782db614a0	AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareByAntidilutiveSecurities=StockOptionAndWarrantsUnvestedRestrictedStock;	0
0x1238b119cae78c98e63d9c6cb25034e1	PlanName=A2020StockAndIncentiveAwardPlan;	0
0x0fd6b97eb68bcce946ce7fccba9e5d23	AwardType=BRileyWarrants;MeasurementInputType=MeasurementInputExercisePrice;	0
0x3968d6a1ee212ff62f393a0a30ee408c	ClassOfStock=SeriesHPreferredStock;TypeOfArrangement=SecuritiesPurchaseAgreement;	0
0x2e8e9519478f4e3a11017cfb211bca5a	DebtInstrument=TwelveSeniorSecuredNote;	0
0x3db85b106964e685e6e4a7f821e20151	AwardType=MDBWarrantsTwo;	0
0x4b8fa9e4324fbc59571fc4cd2c7686dc	DebtInstrument=TwelvePercentageConvertibleDebentures;	0
0x481d381c5f8524802cbcc5aea6250901	AwardType=BRileyWarrants;MeasurementInputType=MeasurementInputRiskFreeInterestRate;	0
0x4146a9d9d7402a77e52ce2447fc7223d	TypeOfArrangement=FactoringNoteAgreement;	0
0x49f9620470d04219684b7ad43f2145a6	Range=Minimum;TypeOfArrangement=FactoringNoteAgreement;	0
0x566cf8a35a54e0ce38cd60d3532b8e80	AwardType=BRileyWarrants;MeasurementInputType=MeasurementInputExpectedTerm;	0
0x7b145b798a766ec81535cdc7c395fdb6	FiniteLivedIntangibleAssetsByMajorClass=WebsiteDomainName;	0
0x76143219ad79082205dc858711c09209	Range=Maximum;TypeOfArrangement=FactoringNoteAgreement;	0
0x8ecabe77f22f9ee1d31cffe7e21b6c34	AwardType=MDBWarrants;	0
0x9c667a0fc42613b9aba66eb843073213	FiniteLivedIntangibleAssetsByMajorClass=SubtotalAmortizableIntangibleAssets;	0
0xa5ffa37aa68c4ee426b3f2bdf20dac34	ClassOfStock=SeriesGPreferredStock;TitleOfIndividual=OriginalInvestor;	0
0xbfbe1da1efd2a25b2e6b9204a578b471	AwardType=BRileyWarrants;MeasurementInputType=MeasurementInputExpectedDividendRate;	0
0xd1f0621790f9dd4f046ce984fdb366c2	AwardType=MDBWarrantsOne;	0
0xce4182365c3d5c44573672024bec836c	AwardType=EmbeddedConversionFeatureLiability;DebtInstrument=TwelvePercentageConvertibleDebentures;	0
0xcef25be0cd586861fc8330beab2c950b	AwardType=RestrictedStock;LegalEntity=SayMediaInc;	0
0xc3b015e2c21b8cf973f459e2f36b0120	TypeOfArrangement=FactoringNoteAgreement;VariableRate=PrimeRate;	0
0xd60f4a19ee0bf62ff6b9bec076ca6bde	AwardType=BRileyWarrants;MeasurementInputType=MeasurementInputPriceVolatility;	0
0xe0196cbb88f2617058eb568f26234208	AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareByAntidilutiveSecurities=IndemnitySharesOfCommonStock;	0
0xf462c8f7b1cc3b28f71b48f91dd972c4	PropertyPlantAndEquipmentByType=PlatformDevelopment;	0
0xf61a591b1be34a16740acb2b011eba74	AwardType=BRileyWarrants;	0
0xfbfe05f21632a652135833f457fcf4d6	EquityComponents=BRileyWarrants;TitleOfIndividual=Investor;	0
0x228a69235003931f88174450869d0441	BalanceSheetLocation=OtherLiabilities;DerivativeInstrumentRisk=InterestRateSwap;FairValueByFairValueHierarchyLevel=FairValueInputsLevel2;FairValueByMeasurementFrequency=FairValueMeasurementsRecurring;FinancialInstrument=ForwardContracts;HedgingDesignation=DesignatedAsHedgingInstrument;	0
0x066c2b425a1261b04c0d7d1fe2776adc	LitigationCase=AlliedTelesisKK;LitigationStatus=PendingLitigation;	0
0x46eaf3a04e05bc3ec33489ef1a2e59b7	LitigationCase=QimondaAgInoteraSharePurchaseProceedings;LitigationStatus=UnderAppeal;	0
0xc5ea10719e810093a4e0547d834a9b63	LitigationCase=InnovativeMemorySolutionsIncDelawareCourt;LossContingenciesByNatureOfContingency=PatentMatters;	0
0x102fec449755b7045601870d859de2bc	LegalEntity=ContinentalStockTransferAndTrustCompany;SubsidiarySaleOfStock=OverAllotmentOption;TypeOfArrangement=TrustAgreement;	0
0xd005cdb43ec69af18fdb42885a699f38	RelatedPartyTransaction=Foundershares;	0
0x63e1a5820727c0f7f6b3369b58ef5751	RelatedPartyTransaction=UGreenEnterprises;	0
0xb73d53bdf480cb7943338a037a5887be	RelatedPartyTransactionsByRelatedParty=MonthTwo;	0
0xa8633cb54239e7bd0041f5dc4e664eb9	RelatedPartyTransactionsByRelatedParty=MonthOne;	0
0x9dcf6d7e306cfe9caab72114d4126dfe	RelatedPartyTransactionsByRelatedParty=MonthThree;	0
0x36a940f170c09ba39160e919efbbac53	RelatedPartyTransaction=NaanaAsante;	0
0x3e67be89f0a9235fa8f8c52ecbceb3a5	RelatedPartyTransactionsByRelatedParty=GGC;	0
0x3d06ac897f7d5190a346122c80154332	ClassesOfFinancialAssets=Cash;	0
0x6d7679a629d690bf88171838b3394af3	BusinessAcquisition=JhanaAndRgp;FinancialInstrument=AccruedLiabilities;	0
0xb1c936a353ac1e2d240b577d6f1c15d0	ConcentrationRiskByBenchmark=ForeignCountry;ConcentrationRiskByType=AccountsReceivable;	0
0xa470d54d6fa68414381c8d24de139120	ConcentrationRiskByBenchmark=ForeignCountry;ConcentrationRiskByType=SalesRevenueNet;	0
0x2d3e7bb13f40d079e1069e826b45b4f9	PlanName=A2020ShareRepurchaseProgram;	0
0xe5ec5428cc190861c107efc6127bb94b	IncomeStatementBalanceSheetAndAdditionalDisclosuresByDisposalGroupsIncludingDiscontinuedOperations=SouthernMechanicalServices;	0
0x36b5c708d8e7a4af911f8f06a46ea90c	RelatedPartyTransaction=TravelAndTranslationExpense;RelatedPartyTransactionsByRelatedParty=KuraJapan;	0
0xa5f950a8a0c7a7d0791f9a8a52e14d39	Dividends=RecordDate20211;	0
0x2d71ab7c684f8c35dfb99084c9b55a8d	AwardType=RestrictedStockUnitsRSU;PlanName=TwoThousandFourteenEquityIncentivePlan;TitleOfIndividual=Employees;	0
0xeaef495facf2dc6aeb970b725fe7878d	BusinessAcquisition=DirectedLLCAndDirectedElectronicsCanadaInc;ProductOrService=TelematicSubscriptionServices;	0
0x320682f373942be6029ea05d94999038	ConcentrationRiskByBenchmark=SalesRevenueNet;Geographical=EU;	0
0x27713bc31b1857a26b7ae40a16a318b4	RelatedPartyTransactionsByRelatedParty=GenevaRothRemarkHoldingsInc;ShortTermDebtType=ConvertibleNotes;	0
0x4f17e60bf394ffa9103ec4cd0b8df14d	LegalEntity=GenevaRothRemarkHoldingsInc;	0
0x4526840e0d2649f5e9c249a21209be28	CreditFacility=SeniorSecuredCreditFacility;RelatedPartyTransaction=NoteA;	0
0x1fe785bf7b8c1f16345e0aee2ed3aa7d	ClassOfStock=SeriesCPreferredStock;FinancialInstrument=NoncumulativePreferredStock;	0
0xbef3c4fe12ce01a227afd51c0549972d	DebtInstrument=A735CollateralTrustBondsDue2026;	0
0xf52dba8dd8d8e86f4a77f08138e1c155	DebtInstrument=A550SubordinatedNotesDue2064;	0
0x377946ca879483d5b81f5176c6b57a89	LeaseContractualTerm=CapitalLeasesForLandAndBuildings;	0
0x1d0a4cf45f68941fae5349b22ac7543d	AwardType=The18AwardsModified;Vesting=VestBasedOnReducedPriceVestingTargetsOf600PerShare800PerShareOr1000PerShare;	0
0x426337488f42bf7330e56dc6ea8f6508	BusinessAcquisition=Camfaud;	0
0x51da4b55b685baa1af8c279450c9b228	AwardType=The113AwardsModified;Vesting=ShareBasedCompensationAwardTrancheTwo;	0
0x7b1af2d440dddd97b48a89066b90d06b	AwardType=The18AwardsModified;	0
0x54506d9a62d9d8157477bb04a99a9bcc	AwardType=The113AwardsModified;	0
0x7d8c900c03d39aaca46b4dd8d738100a	AwardType=The113AwardsModified;Vesting=ShareBasedCompensationAwardTrancheThree;	0
0xc931c12d53b9de32cfa84928c59c95e2	AwardType=The18AwardsModified;Vesting=VestRatably13EachYearOnDecember620212022And2023;	0
0xbc841cd672ad5a492c7a9cedb4e5e812	AwardType=The113AwardsModified;Vesting=ShareBasedCompensationAwardTrancheOne;	0
0x4484052f8647028779d6e10d20a75c79	RelatedPartyTransactionsByRelatedParty=ThangNguyen;	0
0x30edfc5218339b8f7efd8c66cfac691f	LegalEntity=LauderdaleHoldingsLLC;	0
0x256e648c358482ccfd33c2d1b442d9b6	BusinessAcquisition=EthosTechnologyLLC;RelatedPartyTransactionsByRelatedParty=EdwardManolos;	0
0x1e6faab5c135abcf205eb953c7e56f85	TitleOfIndividual=RobertLHymersIII;	0
0x55bd7fefb6ec0388ff2c4bd55062bb9d	FinancialInstrument=Principal;TitleOfIndividual=ChiefFinancialOfficer;	0
0x5947cb3e362b73517155afcca6afb30f	CounterpartyName=MrRobertHymers;LegalEntity=LauderdaleHoldingsLLC;	0
0x72485155375c6d95d79354fe8f906e05	CounterpartyName=MrDanNguyen;LegalEntity=LauderdaleHoldingsLLC;	0
0x8fe6e4edec67a7544ad2387c56cf3496	LegalEntity=MarijuanaCompanyOfAmericaInc;	0
0x985cf55c008e26d7bf16d47358bfcf00	CounterpartyName=UnaffiliatedParties;LegalEntity=LauderdaleHoldingsLLC;	0
0xa62462177ff7e069f37234d7ef0845d3	BusinessAcquisition=EthosTechnologyLLC;	0
0xdd478d01b091d978b3dfc3bfee73f8f4	BusinessAcquisition=EthosTechnologyLLC;RelatedPartyTransactionsByRelatedParty=ThangNguyen;	0
0xfb61b8d4db9ba7d988d4ed68d706323d	CounterpartyName=EdwardManolos;LegalEntity=LauderdaleHoldingsLLC;	0
0x598613ac5169b491d16013bc49db2a60	BusinessAcquisition=ReorgMerger;RelatedPartyTransactionsByRelatedParty=ApaxPartnersLP;ShareRepurchaseProgram=RepurchasePortionOfShares;SubsidiarySaleOfStock=IPO;	0
0x56823c290682b0fa3e84798d0f53f522	FairValueByFairValueHierarchyLevel=FairValueInputsLevel3;FairValueByMeasurementFrequency=FairValueMeasurementsRecurring;ProductOrService=LiabilityClassifiedAwards;	0
0x5394bba68a44e03549dbf3b48576465b	FairValueByFairValueHierarchyLevel=FairValueInputsLevel1;FairValueByMeasurementFrequency=FairValueMeasurementsRecurring;ProductOrService=LiabilityClassifiedAwards;	0
0x164172996831c163f21a8ee5e1fa77a5	FairValueByMeasurementFrequency=FairValueMeasurementsRecurring;ProductOrService=LiabilityClassifiedAwards;	0
0x0652ebfab5b3433bc32b0be4c7ec3be2	FairValueByMeasurementFrequency=FairValueMeasurementsRecurring;ProductOrService=ContingentEarnoutLiability;	0
0x32227e31dca1517a33b6a25ad71c376e	EquityComponents=CommonStock;Ownership=Accenture;	0
0x5f990f82f997ab38128ece2a768b130c	BusinessAcquisition=OutlineSystemsLLC;	0
0x85248f91585c4732e24cc28248f4ac15	IncomeStatementLocation=ServicesRevenue;	0
0xcc69bcc836e76efcd6be1a7620d89ee4	RelatedPartyTransactionsByRelatedParty=AccenturePlcAccentureAndRBWInvestmentGmbHCoRBW;ShareRepurchaseProgram=RedeemAllOfOutstandingLPUnitsOfOperatingPartnership;SubsidiarySaleOfStock=IPO;	0
0x9bb82cc73251d49c1aa4b698f8d63d92	FairValueByFairValueHierarchyLevel=FairValueInputsLevel3;FairValueByMeasurementFrequency=FairValueMeasurementsRecurring;ProductOrService=ContingentEarnoutLiability;	0
0xd8d10f4a381bca2941b7403c73d720ec	RelatedPartyTransactionsByRelatedParty=RevenueContractsWithInvestors;	0
0xb680568ac0acf750dde9f463df8b8ed5	AwardType=EquityAwardsOfCertainInternationalEmployees;SubsidiarySaleOfStock=IPO;	0
0xb8fb707e8f1812a5c4e037b092b896a2	IncomeStatementLocation=MaintenanceAndSupportRevenue;	0
0x71d78040a76ef738dabf35fffee633dd	RelatedPartyTransaction=MrPatrickBurkert;	0
0x9c0b0b912308c61cd2f8a3a06e564111	AwardDate=August262020;	0
0x938d632d1c31d628217423a65c5d39e5	EquityComponents=CommonStock;TitleOfIndividual=KuangMingTsai;	0
0x745bacedbc5b422bf62cecf7733ea22f	EquityComponents=CommonStock;TitleOfIndividual=ChingMingHsu;	0
0x1858732a7d1e849c95aa0cad0faf21fd	EquityComponents=CommonStock;TitleOfIndividual=YiLingChen;	0
0x00b275c3460fc16cd8b637c6c1a26f79	AwardDate=July32020;	0
0x12e5b9b1867903104a0f896b32871079	ClassOfStock=CommonStockExcludingClassACommonStock;Dividends=DividendPaymentDate2020Q4;	0
0x0779ba3ec2a498bef71f68f676f8fc9c	ClassOfStock=CommonClassA;Dividends=DividendPaymentDate2020Q4;	0
0x27daa144017e12ead19e9cc765ac5492	MortgageLoansOnRealEstateDescriptionTypeOfProperty=ShopSpace;Range=Minimum;	0
0x264b200549f4875570a2cb83adf04bbb	ClassOfStock=CommonStockExcludingClassACommonStock;Dividends=DividendDeclared;	0
0x4e11154899798aefb9b2bee56f7ad5a3	Dividends=DividendPaymentDate2020Q4;	0
0x64825e0fc7d251f90fec0698163b9927	Dividends=DividendPaymentDate2020Q3;	0
0x74760ebecdc13f5488a84f19fc75e699	ClassOfStock=CommonStockExcludingClassACommonStock;Dividends=DividendPaymentDate2020Q3;	0
0x86515f0ec21565eeb08a0718fcfb1c23	MortgageLoansOnRealEstateDescriptionTypeOfProperty=AnchorSpaces;Range=Minimum;	0
0x9912cef9ebc099f40da909a3b8cafca4	Dividends=DividendPaymentDate2020Q1;	0
0xaca0f2130fbc68b5c00fc4078d7eeb18	ClassOfStock=CommonStockExcludingClassACommonStock;Dividends=DividendPaymentDate2020Q2;	0
0xb09ae94171fad5e2b4583afada333e70	ClassOfStock=CommonClassA;Dividends=DividendPaymentDate2020Q3;	0
0xbca2342249f3bd63440d1a1fdb8b76ff	ClassOfStock=CommonClassA;Dividends=DividendPaymentDate2020Q1;	0
0xdd0c8fb6a22730a751237aee463b94bd	Dividends=DividendPaymentDate2020Q2;	0
0xe86e522ea616fbbae3f40eac29d9cf52	MortgageLoansOnRealEstateDescriptionTypeOfProperty=ShopSpace;Range=Maximum;	0
0xfeeb277e60cc588c38d0b88dcfd3aa00	ClassOfStock=CommonClassA;Dividends=DividendPaymentDate2020Q2;	0
0xfa77d0df7edd424447353ad28b9c0461	ClassOfStock=CommonStockExcludingClassACommonStock;Dividends=DividendPaymentDate2020Q1;	0
0x9705f281b27327d3c68251907f9b5da0	IncomeStatementLocation=GeneralAndAdministrativeExpensesResearchAndDevelopmentAndSalesAndMarketing;	0
0x0c1f673d38a7725ab5a2543ff8105c9d	FairValueByAssetClass=ResidentialAndCommercialUnits;	0
0x2e01c7a7e10078616885bed1dbca18a5	ClassOfStock=A25SeniorNotesDue2030;	0
0x13a1988b93aa927c60eb0aebca323144	ClassOfStock=A21SeniorNotesDue2026;	0
0x76d0453242d45db1217d731947d98bcd	ClassOfStock=A17SeniorNotesDue2024;	0
0x668da966c47bbbd5a5a84dc079e515cd	TypeOfArrangement=ConsultingAndServicesAgreement;	0
0x0ebe9d85ebe69d1464e78501a73dedb9	AwardDate=DecemberSixteenTwoThousandAndTwenty;DebtInstrument=SelfAmortizationPromissoryNotes;	0
0x5ca18e61d7b37bca5582cc6afcf2b46a	AwardDate=NovemberSixteenTwoThousandAndTwenty;DebtInstrument=SelfAmortizationPromissoryNotes;	0
0x621fde67bdf9c6b5d46bc06893096de5	AwardDate=AprilSixteenTwoThousandAndTwentyOne;DebtInstrument=SelfAmortizationPromissoryNotes;	0
0x888011ee66719ba0983726d5ef598fd5	DebtInstrument=SelfAmortizationPromissoryNotes;	0
0xe280cf6a80d4ca37b43ec5c4b6cce460	TitleOfIndividual=PresidentCOOAndDirectors;	0
0x7033dad5460165dd48f109ed06f4a619	RelatedPartyTransaction=COO;	0
0x4c4317a426160f22ca4246dbbba07621	AwardDate=OctoberFiveTwoThousandTwenty;PlanName=LoanAgreement;	0
0x5193fc1c522fd24ba23b02287119daff	RelatedPartyTransaction=NewSalesAgreement;	0
0x23659910f714ee443db223ede8c232db	FundingProgramTrancheDate=SecondTrancheOfFundingInAugust2020;TypesOfInvestmentProperty=LionBatteryTechnologiesInc;	0
0xa490a40f9806a2db09cb2f7cb131f0f4	TypeOfAgreement=AtMarketOfferingSalesAgreement;	0
0x62979f826420a13227f686ef9fccc1d0	Scenario=YearTwo;TypeOfArrangement=ThreeDSeismicSurvey;	0
0x74f7c14afefdc046d04340dc4c2781da	EquityComponents=Warrant;MeasurementInputType=MeasurementInputExpectedTerm;TypeOfArrangement=ExtensionOfDebetureAgreements;	0
0x432daff8dfbb83220cecf365c9dc47ab	EquityComponents=Warrant;MeasurementInputType=MeasurementInputExpectedDividendRate;TypeOfArrangement=ExtensionOfDebetureAgreements;	0
0x41da10359036525d48f3cec3abf7af29	EquityComponents=Warrant;TypeOfArrangement=ExtensionOfDebetureAgreements;	0
0xe4adb7d213aaa7715dc05eec5d0c0b26	EquityComponents=Warrant;MeasurementInputType=MeasurementInputPriceVolatility;TypeOfArrangement=ExtensionOfDebetureAgreements;	0
0x8f0c18111a3d5d269dd4dd4ff9e9116f	EquityComponents=Warrant;MeasurementInputType=MeasurementInputRiskFreeInterestRate;TypeOfArrangement=ExtensionOfDebetureAgreements;	0
0xbb4e94c2a21610e6d7924182f0d2b0f7	Scenario=YearThree;TypeOfArrangement=ThreeDSeismicSurvey;	0
0xd84950cb449d045763b9fd6e1acb2968	Scenario=YearFour;TypeOfArrangement=ThreeDSeismicSurvey;	0
0xfa81b34088195e6420cb50afe5dce88e	ResearchAndDevelopmentArrangementContractToPerformForOthersByType=EmployeeCompensation;	0
0x9466823016144d9da4e846314f186e39	ResearchAndDevelopmentArrangementContractToPerformForOthersByType=ExternalEngineering;	0
0x03fc9b27afc26b05ee0080d79b2aed6b	ResearchAndDevelopmentArrangementContractToPerformForOthersByType=OtherResearchAndDevelopmentExpense;	0
0xb06576497915b890d4b8967db1bc7dc7	CounterpartyName=HumboldtLease;	0
0x2bb94cdc55b7ab44d242c530759f6189	BalanceSheetLocation=AccountsReceivableAfterAllowanceForCreditLoss;SubsequentEventType=SubsequentEvent;	0
0x0650c172d42cdbc3ca6aa0d9229c20ea	ConcentrationRiskByBenchmark=TotalRevenue;ConcentrationRiskByType=GeographicConcentrationRisk;Geographical=CA;	0
0x5be3ad2fb059ffe364fdbff469e013f0	ProductOrService=MaintenanceAndSecurityDeposit;	0
0x6154d1d27fed374c5fd43e6f7d6f0556	AircraftType=Narrowbody;ImpairmentType=Transactional;	0
0xcdaba6dc091bf607b93ff9f7633f1aa5	CreditFacility=RevolvingCreditFacility;DebtInstrument=MizuhoBankLtd2020UnsecuredRevolvingCreditFacility;LongtermDebtType=LineOfCredit;	0
0x81ad6d2b072a1ee4f49b93f70f318ac5	RelatedPartyTransaction=DueToACompanyOfWhichTheCooIsADirectorOf;	0
0xd141212ca430bea582f34d0449da2ac3	DeferredCompensationArrangementWithIndividualExcludingShareBasedPaymentsAndPostretirementBenefitsByTypeOfDeferredCompensation=WarrantsGrantedJuly3020;	0
0xd352934316e59d81c8d4acf2eba881a7	DeferredCompensationArrangementWithIndividualExcludingShareBasedPaymentsAndPostretirementBenefitsByTypeOfDeferredCompensation=OptionsExpired;	0
0x93ccc2a5d32551fe43c3153a2b082eac	ProductOrService=MobileApplication;	0
0x07e7c63f28722e363d39ccda03ca0870	AdjustmentsForNewAccountingPronouncements=AccountingStandardsUpdate201802;CumulativeEffectPeriodOfAdoption=CumulativeEffectPeriodOfAdoptionAdjustment;EquityComponents=AOCIAttributableToParentOther;	0
0x2cdf86027deb396dbd46a7cbc1ffd170	CumulativeEffectPeriodOfAdoption=CumulativeEffectPeriodOfAdoptionAdjustedBalance;EquityComponents=AOCIAttributableToParentOther;	0
0x3add8f4ced0ab3ed7a1f768821a3b884	RealEstateProperties=CentennialProperty;Scenario=ScenarioForecast;	0
0x754cefb259f14af4319836301bf489de	EquityMethodInvestmentNonconsolidatedInvestee=Rosales;	0
0x66ced99b8973a317f9b9e641d5058929	EquityMethodInvestmentNonconsolidatedInvestee=LimcoDelMarLimited;	0
0xc1ba4552c26851d6e98119b4b018b30b	EquityMethodInvestmentNonconsolidatedInvestee=RomneyPropertyPartnership;	0
0xcc3a18adb9464f349848754c71d25e1a	AdjustmentsForNewAccountingPronouncements=AccountingStandardsUpdate201601;CumulativeEffectPeriodOfAdoption=CumulativeEffectPeriodOfAdoptionAdjustment;EquityComponents=AOCIAttributableToParentOther;	0
0xe2ac54ede21ae33696d0a0eb59d02acf	DebtInstrument=UnsecuredLoansMaturingJuly2024AndSeptember2024;LegalEntity=SanPabloAndPDA;LongtermDebtType=UnsecuredDebt;	0
0xfedaa8bdfea872305ae380d16659c9ee	DisposalGroupClassification=DisposalGroupDisposedOfBySaleNotDiscontinuedOperations;RealEstateAndAccumulatedDepreciationDescriptionOfProperty=PropertyLocatedInLindsayCalifornia;	0
0x10801eee0ae20c2e801f68ff25403bd3	RelatedPartyTransactionsByRelatedParty=Qianxian;	0
0xac8b7c87d3f07e1bd7051fc7231c99ff	RelatedPartyTransactionsByRelatedParty=HongLingShang;	0
0x4c2ed606dfa75c0369486b119ad86dfa	RelatedPartyTransactionsByRelatedParty=ArdenWealthAndTrust;	0
0x2f6ab23aa4854ad0992ae7966ab03098	RelatedPartyTransactionsByRelatedParty=XuedongZhang;	0
0x06cf3e86afbae6275d36f3cd0a588b26	LegalEntity=NewReapGlobalLtd;RelatedPartyTransactionsByRelatedParty=EMRDGlobalHoldings;	0
0xd965850c0dec9356a5835c8ec8efde2d	RelatedPartyTransactionsByRelatedParty=JianlongWu;	0
0xaf595b53f2807233a230967aad8e3119	RelatedPartyTransactionsByRelatedParty=YulanQi;	0
0x9b65f263b1e45ae2f214e16262194451	LegalEntity=NewReapGlobalLtd;RelatedPartyTransactionsByRelatedParty=BaywallInc;	0
0x83c8ed3647ba6c35fd3b6da5f5e0c568	RelatedPartyTransactionsByRelatedParty=BaoxinSong;	0
0x82c1c88c5c25a5c27a7d22da1dddfabd	LegalEntity=NewReapGlobalLtd;RelatedPartyTransactionsByRelatedParty=EngWahKung;	0
0x7e3d65bf4e785d09d73cbb3602c30969	RelatedPartyTransactionsByRelatedParty=JingmeiJiang;	0
0x12ee4302db4368169e4b948c2ee31b0e	LegalEntity=NewReapGlobalLtd;	0
0x3963ee7fc2207faef3a59d6aeb4511a8	BusinessSegments=InternationalStaffing;ConsolidationItems=OperatingSegments;Geographical=US;	0
0x3e0ab50263d5b05a8f473d2c73cb1a50	BusinessSegments=NorthAmericanStaffing;ConsolidationItems=OperatingSegments;RestructuringCostAndReserve=EmployeeSeverance;RestructuringPlan=TwoThousandTwentyRestructuringPlan;	0
0x5fe9e84917f809d24a44cffca657e80d	BusinessSegments=NorthAmericanMSP;ConsolidationItems=OperatingSegments;RestructuringPlan=TwoThousandTwentyRestructuringPlan;	0
0x83470b8423d6e926f76f9d4d13a3cb1b	BusinessSegments=NorthAmericanMSP;ConsolidationItems=OperatingSegments;Geographical=US;	0
0x89a749f79e36e4f39cb3165d9fb727ba	BusinessSegments=NorthAmericanMSP;ConsolidationItems=OperatingSegments;RestructuringCostAndReserve=EmployeeSeverance;RestructuringPlan=TwoThousandTwentyRestructuringPlan;	0
0x92a1a95649bac5134f20db7d5fc219f7	BusinessSegments=InternationalStaffing;ConsolidationItems=OperatingSegments;RestructuringCostAndReserve=EmployeeSeverance;RestructuringPlan=TwoThousandTwentyRestructuringPlan;	0
0xb12dd73ebe47687468682175f9743322	BusinessSegments=NorthAmericanStaffing;ConsolidationItems=OperatingSegments;Geographical=US;	0
0xf00136b87d6155f8ccd36d9ef6337367	ConsolidationItems=CorporateNonSegment;RestructuringCostAndReserve=EmployeeSeverance;RestructuringPlan=TwoThousandTwentyRestructuringPlan;	0
0xf4ac7c642c287d009f063cb47a51a035	PropertyPlantAndEquipmentByType=LeaseholdImprovementsAndOfficeEquipment;	0
