dimhash	segments	segt
0x90cda26810d9f0978c861a41792b73f4	AwardDate=NovemberThirtyTwoThousandTwentyTwo;ScheduleOfEquityMethodInvestmentEquityMethodInvesteeName=INDYUSBIDCOLLC;	0
0x74e2dfe35eab22f06428846f264801d9	LegalEntity=CodaOctopusColmekInc;	0
0x0bf1864724cdfecd2ea8f7a90391af9b	AwardDate=JanuaryTwentyOneTwoThousandTwentyTwo;	0
0x46f4512d4b51616b4e046a883e6db4ea	ClassOfStock=Notes0.250percentDue2027;	0
0x41ab4a70a233a1f73acc0bb7c0922503	RevenueRemainingPerformanceObligationExpectedTimingOfSatisfactionStartDate=2022-03-01;	0
0x4d08e68abccf2c6215ae95d28fb09113	RelatedPartyTransactionsByRelatedParty=HotnowThailandCompanyLimited;	0
0x85d631029204dd041053a03daf10b868	ClassesOfPropertyPlantAndEquipment=MotorVehicles;	0
0x7a390d18864060f343406c98b94c23f7	ClassOfStock=RedeemablePreferredStockSeriesA;	0
0x3b9f3fe9286c36268322d4c07b7b31c7	AwardDate=NovemberThirtyTwoThousandTwentyTwo;ScheduleOfEquityMethodInvestmentEquityMethodInvesteeName=LHSBORROWERLLC;	0
0x28e0c9b3d3f530c43fb2aae24605b238	ClassOfStock=CommonClassA;Dividends=DividendPaymentDate2022Q3;	0
0xa9e28f5ecd81ade461762e70c1b0ef0d	BusinessSegments=NIKEBrand;ConsolidationItems=OperatingSegments;ContractWithCustomerSalesChannel=SalesChannelWholesale;Subsegments=GreaterChinaSegment;	0
0x8e8c740452c6496149011a4d2d4953fc	FairValueByFairValueHierarchyLevel=FairValueInputsLevel3;LegalEntity=CartesianGrowthCorp;	0
0x56af7110be6b26f34b877704200302bd	ClassOfStock=NonCumulativePerpetualPreferredStockSeriesANoParValue;EntityListingsExchange=XNAS;	0
0xac4ebd1a1c2cd9c2b0db8ec024e45cc0	Risk=MarketDiscountRisk;	0
0xcfaf44305e7a7255cd7f8ba894455001	EquityComponents=EmersonElectricCo;	0
0xfbcc67126639ded2f4f0f726e0c7e2f9	Range=Maximum;ScheduleOfEquityMethodInvestmentEquityMethodInvesteeName=JCPFunds;	0
0x7f899f16b4a0ccfcb9b83c8998967084	IncomeTaxAuthority=ForeignCountry;IncomeTaxAuthorityName=InternalRevenueServiceIRS;TaxPeriod=ExpiringIn2026;	0
0xeea060eba2c7cca1b4e143320574ea5c	RelatedPartyTransactionsByRelatedParty=LivingstonAssetManagementLLC;SubsequentEventType=SubsequentEvent;	0
0x3ab47f0f5376ff107615a17c243bfeeb	FairValueByMeasurementBasis=CarryingReportedAmountFairValueDisclosure;	0
0xf238e92cd45ac19d972384e2ca1b611c	EquityComponents=PublicWarrants;	0
0x21519f9ac951bdcf7edc073bffe489c9	ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansByExercisePriceRange=ExercisePriceFour;	0
0xa2e4de008e6d2b51850362d45ad2eaae	DebtInstrument=NotesPayableAndOtherLongTerm;	0
0x0244084f6381b878f308ecfcf97a2007	DebtInstrument=OtherNotesPayable;LongtermDebtType=NotesPayable;	0
0x0d7839688e2db2ca8861300e2ebe7e57	CashAndCashEquivalents=RepresentativesWarrants;FairValueByFairValueHierarchyLevel=FairValueInputsLevel1;	0
0x4aeb743cb2b8a64d119b0ad13c6a18e6	InvestmentIssuerName=OpcoBorrowerLLCDBAGivingHomeHealthCare;	0
0x720b663deb4e600e8f5a0f45f34e5bf6	InternalCreditAssessment=AssetSpecificAllowance;	0
0xc93938ab86c9d8ec0031652b211420ba	RealEstateAndAccumulatedDepreciationDescriptionOfProperty=A88BluxomeStreet;	0
0x59dd2eee573a118b421cc2cf2c48ae45	DebtInstrument=SeniorSecuredLoanAndExecutiveLoanAgreement;LineOfCreditFacility=AntaraCapital;	0
0xdd66878e9d3bac254f04fb223adfe096	DebtInstrument=PromissoryNotePayable;Range=Minimum;SubsidiarySaleOfStock=SecondaryPublicOffering;	0
0x22a947785f62b8f3aa998f2516d17814	CounterpartyName=GolubCapitalLlcAndItsAffiliates;DebtInstrument=ConvertibleNotesPayable;TypeOfArrangement=TerminationOfProposedBusinessCombinationTransaction;	0
0x43cb6d30a7715ba19e93082e451b71fb	DerivativeInstrumentRisk=NetInvestmentHedges;EquityComponents=AccumulatedGainLossNetCashFlowHedgeParent;	0
0x44ce13507a5ae2a9372c11252f5203fc	ClassOfStock=A1.400Notesdue2027;	0
0x8ae5653629999db1794b202deffe9fdc	AwardDate=NovemberThirtyTwoThousandTwentyTwo;ScheduleOfEquityMethodInvestmentEquityMethodInvesteeName=PrometricIncSarbacaneBidco;	0
0x34f203fee7a45c48fba1510e92c461a2	AssetsAndLiabilitiesClassifiedAsHeldForSale=DisposalGroupsClassifiedAsHeldForSale;	0
0x96bec68a26d1c26a7e955f331e1da882	MortgageLoansOnRealEstateDescriptionTypeOfProperty=OneTwoEightFourWThreeEightSecondNote;	0
0x365d404a5d50de39996178a79c58b86e	ClassOfStock=Debentures7.00PercentDue2045;EntityListingsExchange=XNYS;	0
0x7926ef0475a77b8c63bf7ed497ed7574	LegalEntity=NationalInstitutesOfHealth;SubsequentEventType=SubsequentEvent;	0
0xe6f6312e601e00f984fa764fe4035bc5	RelatedPartyTransactionsByRelatedParty=JerrickVenturesLLC;	0
0x063d193c87786d9f026296e1ddc255c5	ClassesOfFinancialLiabilities=TradePayables;	0
0x2d4f052615b7b8ad3d728adec651bea7	MajorCustomers=TechnologyAndConsumerElectronics;	0
0x5b5ab556bda0a98350a771430f3ad0e9	BorrowingsByName=TwoThousandTwentySeries;	0
0x806691f9c6c52cd434bc44f8c796721d	TypeOfIssuanceOfWarrant=BspceWarrantsIssuedJuly212019GrantOne;	0
0x2ad7273609d873023793f47096f2a452	ClassOfWarrantOrRight=Rights;EquityComponents=CommonStock;	0
0x90fd9a8c9b5b305d812eb3eafd057e8c	ClassOfStock=A4.375Notesdue2041;	0
0xa7bd7c76029d4ec10c8fa5cffa3d43a8	Range=Maximum;SubsidiarySaleOfStock=OverAllotmentOption;	0
0x1b65fcc746fd969ec9452dc20ead04b2	AwardDate=NovemberTwelveTwoThousandTwentyOneThree;	0
0x20496790b2220cb6599e1ea46234e56a	RelatedPartyTransactionsByRelatedParty=EmbraerAircraftHoldingInc;	0
0x15cb7ee865480faad082ba489e2ae5b2	ConcentrationRiskByBenchmark=Sales;ConcentrationRiskByType=CustomerConcentrationRisk;MajorCustomers=AnotherCustomer2;	0
0x7be448df08cfe33337a40de4e0dcc236	FiniteLivedIntangibleAssetsByMajorClass=OrderOrProductionBacklog;Range=Minimum;	0
0x3556ccc8a242504433b69742d8d20d03	LoansInsuredOrGuaranteedByGovernmentAuthorities=KovaPropertiesPtyLtd;	0
0x9ae327c2a6fdd8c0abd8e49133112a8f	FiniteLivedIntangibleAssetsByMajorClass=TrademarksAndNonCompetitionAgreement;Range=Maximum;	0
0x0526874ab5f10cce9c920ce232d1f239	BusinessAcquisition=LuckyDinoGamingLimited;	0
0x695c1b4d62fa789f924748b819a5e43e	BusinessSegments=BankingOther;ProductOrService=SoftwareLicense;	0
0x95314d445805bdbe8ce155fe2ab4935e	ContingentConsiderationByType=RevenueBasedPayment;FairValueByFairValueHierarchyLevel=FairValueInputsLevel3;FairValueByMeasurementFrequency=FairValueMeasurementsRecurring;MeasurementInputType=MeasurementInputProbabilityofPayment;Range=Minimum;ValuationTechnique=ValuationTechniqueDiscountedCashFlow;	0
0x65615fdb7a6d3f1aeb5763ac0805fde0	ConsolidatedEntities=ConsolidatedInvestmentProducts;FairValueByAssetClass=LoansReceivable;FairValueByFairValueHierarchyLevel=FairValueInputsLevel3;FairValueByMeasurementFrequency=FairValueMeasurementsRecurring;	0
0xa1be8b467e5cc4217977080822d5f443	RestructuringPlan=Fiscal2020RestructuringCharges;	0
0xbf4277e504c1ddfac13ad6e28135fa56	RelatedPartyTransaction=RenhainewChinaMobileproject;	0
0xd507bbc08200d3f4879ad79e77c5b557	CategoriesOfRelatedParties=JointVentures;JointVentures=EquionEnergyLimited;	0
0x8e0b237d957904d9981c0c81b852b1bb	AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareByAntidilutiveSecurities=SharesToBeIssuedUponExpirationOfIndemnification;BusinessAcquisition=HealthReveal;	0
0xcb60cda06c6de62251642b962290ad6b	RelatedPartyTransaction=FounderShares;RelatedPartyTransactionsByRelatedParty=Sponsor;	0
0x366069511a13397a458ba0234847edee	InvestmentIdentifier=SIMR, LLC, First Lien;	0
0x7bcba2a4fb7844af94b29fd68fac2851	CategoriesOfRelatedParties=EmployeeLoan;	0
0xdb02341e83ebeb1acdd1bd52e8e48551	RelatedPartyTransactionsByRelatedParty=AeneasGroupLimited;	0
0x02664a55c781dedc1621ddac5ce530a3	DebtInstrument=RobertPapiri;	0
0x8af990c6fe31b43833e8aae725b8db37	RelatedPartyTransaction=TJHA;	0
0x3f19f37e63d908f6adee7a27ecd829e8	RestrictedCashAndCashEquivalentsCashAndCashEquivalents=Otherrestrictedcash;	0
0xc6442668f73c2975557cd4ff0b56031e	DebtInstrument=FixedRateSeniorNotes460DueMarch2040;	0
0xff79809b689e3cff287f429d30d396a7	AccountsNotesLoansAndFinancingReceivableByReceivableType=MMNotes;VariableRate=LondonInterbankOfferedRateLIBOR;	0
0x7f681ebd5834d5656550021e595e9ead	ShortTermDebtType=LongTermLoansOne;	0
0x8c8fd5bac614c6fa4405bcca23521760	TitleOfIndividual=WarrantHolder;	0
0x153f8e128b9982377370f6eba75a218e	ClassOfWarrantOrRight=CreditorWarrants;	0
0x7a9f709cc49f049dcebd053e0a346e2f	DebtInstrument=ClassDR3;EquityMethodInvestmentNonconsolidatedInvestee=SaratogaCLO;	0
0x6e183c88993d4ebed9d425dc18d17ffe	ProductOrService=SubscriptionServices;	0
0x792fbbcead26d3372c78b0bd79599a05	CreditFacility=RevolvingCreditFacility;LineOfCreditFacility=PNCBank;VariableRate=LondonInterbankOfferedRateLiborSwapRate;	0
0xced83775d5a04cd56edd213efab76583	CounterpartyName=SumitovantBiopharmaInc;RelatedPartyTransaction=ServicesInformationSharingAgreement;	0
0xc9bf02e925d647ae85b1863b27ad53ec	DerivativeInstrumentRisk=CrossCurrencyInterestRateContract;DerivativeInstrumentsGainLossByHedgingRelationship=CashFlowHedging;HedgingDesignation=DesignatedAsHedgingInstrument;IncomeStatementLocation=InterestExpense;	0
0x33576dbbd550930cde728b4ba7dfc4ae	ClassesOfIntangibleAssetsOtherThanGoodwill=CustomerListsAndContracts;	0
0xb828f510f7663dca8a36ec57410b37c1	EquityComponents=StatutoryReserveProductionSafetyReserve;	0
0xd616bf2ffbc3a526a990ecded3c7067b	Range=Minimum;ShortTermDebtType=TheMay2022ConvertibleNoteOffering;	0
0x732ee0e009eff8573e0267223d80c704	DerivativeInstrumentRisk=StockOption;Range=Maximum;	0
0x1d5135fda7637dca47146def9e576dab	DebtInstrument=APHA24;FairValueByFairValueHierarchyLevel=FairValueInputsLevel3;FairValueByMeasurementFrequency=FairValueMeasurementsRecurring;	0
0x3993dd8512afee14e15d08cb52cd40ba	BusinessSegments=CorporateAndOther;ConsolidationItems=MaterialReconcilingItems;	0
0xfcbcbfee156bc3d47f658051f0257787	AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareByAntidilutiveSecurities=PreferredStock;	0
0xa7c0aeefaac81fd179bbd8b382ac4cbe	DebtConversionByUniqueDescription=KTwoMedicalShenghuo;	0
0x0c5d6cc67f0b82aa4d3e46af010ea7e6	DebtInstrument=ConvertibleSeniorNotesDue2022;LongtermDebtType=ConvertibleDebt;SubsequentEventType=SubsequentEvent;	0
0x0c8f978ababc0c42d16da5840c58eac1	DebtInstrument=TangiersInvestmentGroupLLCSix;	0
0x819e8e0502f90dae89bd4fda6899ac92	ClassOfStock=SeriesDMirroringPreferredStock;SubsequentEventType=SubsequentEvent;SubsidiarySaleOfStock=RegisteredDirectOffering;TypeOfArrangement=SecuritiesPurchaseAgreement;	0
0x7ddbf8ac78d35fbcc3256c52b2f14571	LongtermDebtType=ConvertibleDebt1;TypeOfArrangement=NoteExchangeAgreement;	0
0xffed58954f5014fc60c6cfba2bca87a7	NonadjustingEventsAfterReportingPeriod=AmendedAndRestatedLicensingAgreementWithAerialx;	0
0xd3e2554534ceb85c4a5eaa8767dda0de	ClassOfStock=CommonStock;RelatedPartyTransactionsByRelatedParty=OfficerIrmaVelazquez;	0
0x9f50bf7f7391a7609ece6c86f6e340c0	FinancialInstrument=Derivative;LongtermDebtType=ConvertiblePromissoryNote;MeasurementInputType=MeasurementInputConversionPrice;Range=Maximum;	0
0xd2de1352c55f1aaa9f2c198197aa166d	DebtInstrument=TwoPromissoryNoteOne;Range=Minimum;	0
0x2589594bcb71249042ca80e2fed05b18	ScheduleOfEquityMethodInvestmentEquityMethodInvesteeName=MathewFeinstein;	0
0x7c1a6c7573423eebd5a5f413f588e96c	DebtInstrument=PromissoryNotePayable;SubsidiarySaleOfStock=SecondaryPublicOffering;	0
0x77c40f6fa2df9a9d346bfcdfc795039d	Maturity=LaterThanOneYearAndNotLaterThanFiveYears;TemporaryDifferenceUnusedTaxLossesAndUnusedTaxCredits=ResearchAndDevelopmentInvestmentTaxCredits;	0
0x08298bef4b618fe8ddc26566fb8e3425	BusinessAcquisition=BollingerMotorsInc;FiniteLivedIntangibleAssetsByMajorClass=NoncompeteAgreements;	0
0xe9202936a6041ad8bf35678de339b0aa	LegalEntity=HelixReportingUnit;	0
0x678d6450bd1ead6c143fab57c22b0820	ClassOfWarrantOrRight=Warrants;MeasurementInputType=MeasurementInputRiskFreeInterestRate;	0
0x70fd6d1541a2f24caff39feedb34f480	ClassOfStock=SeriesAPreferredStock;Range=Maximum;	0
0x2a4e628f25c72527f9efeb4b0fabca7a	FairValueByFairValueHierarchyLevel=FairValueInputsLevel1;FairValueByMeasurementFrequency=FairValueMeasurementsRecurring;UnderlyingAssetClass=CollateralizedLoanObligations;	0
0x901b7422f56ec42518b8dd998336c6c7	DebtInstrument=SmallBusinessAdministrationDebenturesHeldInPool;LongtermDebtType=SecuredDebt;	0
0xa78f58aef964685fb2c4a83f802d6d3a	ClassOfStock=CorporateUnits;	0
0x3e2ce9587bff0d973ee81d35857b8b18	MortgageLoansOnRealEstateDescriptionTypeOfProperty=ResidentialAndMixedUseRealEstate;ScheduleOfEquityMethodInvestmentEquityMethodInvesteeName=NewEnglandRealtyAssociatesLimitedPartnership50PercentOwnership;	0
0xf235f02bccd34335193eaa0f7cf59d54	BalanceSheetLocation=OtherNoncurrentLiabilities;GuaranteeObligationsByNature=Beatrice;	0
0xa54064f07634c5fecd09c6a07882c48a	DebtInstrument=CDNoteFive;MeasurementInputType=MeasurementInputOptionVolatility;	0
0xb06bed85d36b67c1e92abcde8e7f9b51	DefinedBenefitPlanByPlanAssetCategories=DefinedBenefitPlanEquitySecurities;FairValueByFairValueHierarchyLevel=FairValueInputsLevel1;RetirementPlanSponsorLocation=ForeignPlan;RetirementPlanType=PensionPlansDefinedBenefit;	0
0x554b6ed79a594d327269c8a40345801e	DebtInstrument=ConversionFeature;MeasurementInputType=MeasurementInputExercisePrice;Scenario=Scenario2;	0
0xd8840f5d4b68e58829a3ee98209f9230	Geographical=NorthAmerica;ProductOrService=Other;	0
0xf77944b798eb79b5b15fa64ff9048dc3	Security=AdjustableRateMunifundTermPreferredShares;	0
0x35dd7820e9a5da6390d70ec31eaf942d	LegalEntity=ShanghaiJiamuInvestmentManagementCo.Ltd;Ownership=HangzhouWangboInvestmentManagementCo.Ltd;	0
0x588ce08fb6ff922ff4f939d862bad7e5	IncomeStatementLocation=InterestAndOther;RestructuringCostAndReserve=GainOnRepurchaseOfBonds;	0
0x8db3f049032e9fea0e8c52f0df7787b8	AwardDate=NovemberThirtyTwoThousandTwentyTwo;ScheduleOfEquityMethodInvestmentEquityMethodInvesteeName=InnophosInc;	0
0xdc47805db5468c1d8db5d043ce8f1502	EquityComponents=PreferredStockSeriesCAndR;	0
0xc4188fed41ac9428309d2df819b368d8	ScheduleOfEquityMethodInvestmentEquityMethodInvesteeName=UnconsolidatedAffiliates;	0
0x4a80bfdffdd80e9292f94aa1fd63ea67	AwardDate=NovemberThirtyTwoThousandTwentyTwo;ScheduleOfEquityMethodInvestmentEquityMethodInvesteeName=FroneriInternationalRRIceCream;	0
0x207ed8ce1ec28c273e98382af9fabcfa	FairValueByFairValueHierarchyLevel=FairValueInputsLevel3;FairValueByMeasurementFrequency=FairValueMeasurementsNonrecurring;FinancialInstrument=ForeclosedAssetsRecreationalVehicleandAuto;	0
0x76cea94d21d22dcc916402c168ff79d2	RelatedPartyTransactionsByRelatedParty=NirajkumarPatel;	0
0x8d1c945ab4a41fea75b3f2ddd8600b67	BusinessAcquisition=ObalonTherapeuticsInc.;MeasurementInputType=MeasurementInputExpectedDividendRate;	0
0x0ceca84c7a87a2f3437467ae6c019ee8	CreditFacility=ForeignLineOfCredit;Range=Minimum;VariableRate=Wibor;	0
0x8e9e59729b0d8f468985baf553450cb0	ClassOfStock=DepositarySharesEachRepresentingA140thInterestInAShareOf750SeriesAFixedrateNoncumulativePerpetualPreferredStockCustom;	0
0xd1c9e95d073eaa906d7908505140ed65	RestructuringCostAndReserve=OtherRestructuring;RestructuringPlan=SiteOptimizationPlan;	0
0x30e9548f98f2a5407d0537db9a882668	CarryingAmountAccumulatedDepreciationAmortisationAndImpairmentAndGrossCarryingAmount=GrossCarryingAmount;SignificantInvestmentsInAssociates=AtpTowerHoldings;	0
0xc914879b2c235a0d721c6072a0e077a5	FairValueByFairValueHierarchyLevel=FairValueInputsLevel3;FairValueByMeasurementFrequency=FairValueMeasurementsRecurring;FinancialInstrument=MutualFund;	0
0x06a2fc3acf911571b2d18b5fe3ee816e	AwardType=RestrictedStock;IncomeStatementLocation=PurchaseAgreement;	0
0x6acc87ff4e3e7a107a490c11011df02c	SupplyCommitment=CommercialManufacturingandSupplyAgreement;	0
0xb27bf7f02eb95175b9eecf69a1d8c919	DebtInstrument=IssuanceOfLongTermDebtSix;Range=Maximum;	0
0xeb06af5990c1c71ed2d3b2289a3719e1	SignificantInvestmentsInSubsidiaries=StreamHatchetSL;	0
0x308dd1b8ec19ffeade98ed94736a088c	PropertyPlantAndEquipmentByType=ComputerSoftwareImplementationInProcess;	0
0xbdd11793d2494d971ba809e37271e259	TypeOfArrangement=PremiumFinanceAgreement;	0
0x46930b5e5bf4c8ebc68833ad07e2e8e6	DebtInstrument=FixedConvertiblePromissoryNote;LegalEntity=RPGCapitalPartnersIncOne;	0
0x5a3701006df8236564cda1d97991aa1a	LegalEntity=AvistaPublicAcquisitionCorp.Ii;RelatedPartyTransaction=Service;RelatedPartyTransactionsByRelatedParty=Director;	0
0x026f8b9ed7140fe839dc236dfe4942aa	ClassOfWarrantOrRight=November2020OfferingWarrants;ConversionOfStockByUniqueDescription=SplitAdjusted;EquityComponents=UnregisteredWarrants;	0
0x9ccfb835e6d62b10bcbbf618d91fa157	PublicUtilitiesInventory=CannabisVapes;	0
0x8438ac82dc09174843e9f93c8fbd2306	AwardDate=NovemberThirtyTwoThousandTwentyTwo;ScheduleOfEquityMethodInvestmentEquityMethodInvesteeName=GoDaddyOperatingCompanyLLC;	0
0xc86bc3e2bab6af1d63d98d11da5de353	EquityComponents=CommonStock;RelatedPartyTransactionsByRelatedParty=OscaletaPartnersLLC;	0
0xdafab2ab609080a3fce2879235e90c8c	FairValueByAssetClass=Assets;	0
0xfb8309e6bfebaf6ddff268d6bd3d246e	ClassOfStock=BrokerWarrants1;	0
0x3b83f2fc6878691b2e58f07fea1788a7	BusinessSegments=ProductionSystems;ConsolidationItems=OperatingSegments;Geographical=OtherCountries;	0
0x258877bb26242ecc5290b18df51dd4b6	FairValueByFairValueHierarchyLevel=FairValueInputsLevel2;FinancialInstrument=CertificatesOfDepositAndTimeDeposits;	0
0xe5a606ad2f482580f40da88ba7da7d76	Ownership=CraigTechnicalConsultingInc;	0
0xbd45a217e3032add5b66908f6c3b0c89	IncomeStatementLocation=SellingGeneralAndAdministrativeExpenses;	0
0x7f8f97e69ec81bc8fbe54f8ed8103b56	AwardDate=NovemberThirtyTwoThousandTwentyTwo;ScheduleOfEquityMethodInvestmentEquityMethodInvesteeName=ApolloCommercialRealEstateFinanceIncOne;	0
0x2682cade0e04ddeb79fd4dce1d5adb18	LegalEntity=GezaHoldingAG;	0
0x99f939a51a28a6b1606ffd93a512a113	RelatedPartyTransaction=DongguanBaxiFoodDistributionCoLtd;TitleOfIndividual=SignificantlyInfluencedByTheCompany;	0
0x01df6206b191e0a94e5cdb4db23ed200	ClassOfStock=CommonStock0.086ParValuePerShare;	0
0x9da0e5eff7e7cf4643e1cea03e027a43	ClassesOfFinancialLiabilities=OptionFifteen;	0
0x8113cc4f4d84a93c4da7070ae9c68fc6	BusinessGroup=Automotive;BusinessSegments=GMI;ConsolidationItems=OperatingSegments;ProductOrService=VehiclesandParts;	0
0x50b1d1b4ac4fe61f155ed20f013148dc	ConcentrationRiskByBenchmark=RevenueFromContractWithCustomer;ConcentrationRiskByType=ProductConcentrationRisk;ProductOrService=Service;	0
0x169b52b4b6d811b8555f625e0c2cc2b1	IncomeStatementLocation=ImpairmentAndOther;	0
0xb7a0b321995c64d30f936c1ace77f2c3	LeaseContractualTerm=UnderperformingRetailStores;	0
0x6f150936a3236e56880990402f25dc35	AwardDate=July2020;	0
0xb53efd440c2c041a09ee6797b9e9d3a5	DerivativeInstrumentRisk=LenderA;	0
0xbf6e3748a3191f2eae52fea2f5309da3	SaleOfStocksNameOfTransaction=CanadianOffering;	0
0x3f512bb91c55b2e60d1db6ee09311c46	BusinessAcquisition=Argyll;Range=Maximum;	0
0x819cf4f31795254248255e5019a755c7	DebtInstrument=DowNotes;DebtInstrumentIssuePeriod=NovemberTwoThousandTwentyOneDebtIssuance;	0
0x68330489bb4c2caa73fe3bf3c8519fb8	AwardDate=JanuaryTwentyTwoThousandTwentyTwoOne;	0
0x9e8e0ce73fa39fda2249a8bfc22b62fb	Restatement=RevisionOfPriorPeriodErrorCorrectionAdjustmentFive;	0
0x4a20946b89f32f55dc6fe51b8e1036a9	BusinessSegments=ResidentialRealEstates;ConsolidationItems=OperatingSegments;	0
0x5f3705b263472405a33b157025cc68dd	EquityComponents=PrivatePlacementWarrants;MeasurementInputType=MeasurementInputPriceVolatility;	0
0xdfb0d624757b55e745003c1190dbc30e	DebtInstrument=NotePayableChiefExecutiveOfficer;LongtermDebtType=NotesPayableOtherPayables;RelatedPartyTransactionsByRelatedParty=ChiefExecutiveOfficer;	0
0x3c33baa8347d62796649b6e437b691c4	BalanceSheetLocation=OtherCurrentLiabilities;DerivativeInstrumentRisk=ForeignExchangeForward;HedgingDesignation=Nondesignated;	0
0x79a035328ef1f0c3e18f142595b484dd	PropertyPlantAndEquipment=ComputerEquipment;	0
0xf9d13e6be0568c3f2501165d169d5f6c	PropertyPlantAndEquipmentByType=LaundryEquipment;	0
0x13e874d969dc63755f1901f5c88bb938	LegalEntity=JBBPartnersInc;	0
0x6a6b9aaa71b606fe55f0c02e11cd3286	IncomeTaxAuthorityName=NewYorkStateDivisionOfTaxationAndFinance;TaxPeriod=TaxYear2037;	0
0x99a69833bcb7159257499fbd5d79f208	Currency=THB;DerivativeInstrumentRisk=ForeignExchangeForward;HedgingDesignation=Nondesignated;	0
0xc2ce1968a96c22d4cd525e3c2797781c	LongtermDebtType=RemainingConvertibleNotes;MeasurementInputType=MeasurementInputExpectedTerm;Range=Maximum;	0
0x93d05d5ae8622d0605490a64bf9defa9	BusinessSegments=Aeronautics;ConcentrationRiskByBenchmark=SalesRevenueNet;ConcentrationRiskByType=ProductConcentrationRisk;ProductOrService=FThirtyFiveProgram;	0
0x0144f974a053f6018d94f5698e5d3625	Geographical=EMEA;ProductOrService=MultiPurposeMaintenanceProducts;	0
0xe199c4fd2727872be34a302284c015cd	LongtermDebtType=RemainingConvertibleNotes;MeasurementInputType=MeasurementInputPriceVolatility;Range=Minimum;	0
0xfc4fa323a312583cd22ccb9c3d40e359	PropertySubjectToOrAvailableForOperatingLease=OperatingLease4;	0
0xcd3cab0bbdd9f6c6e814182c41aecf2b	BusinessSegments=SGKBrandSolutions;ConsolidationItems=OperatingSegments;	0
0xb79211f27618c06fc4c6cc625bf253aa	Currency=CAD;DerivativeInstrumentRisk=ForeignExchangeContract;HedgingDesignation=DesignatedAsHedgingInstrument;Position=Short;	0
0x18a54b6f1fe6a357369eba26c53631b1	EquitySecuritiesByInvestmentObjective=OverallTotal;FairValueByFairValueHierarchyLevel=FairValueInputsLevel1;LegalEntity=SouthlandHoldingLlc;	0
0xa4195237aafe5aa093c729b6ade0d037	BusinessSegments=InvestmentBankingAndCapitalMarkets;	0
0x28fd25d889f82c42c46cdd6e59966a4b	DebtInstrument=SeniorSecuredTermLoanFacility;VariableRate=LondonInterbankOfferedRateLIBOR;	0
0x989e3cf17cb664e5618561ec948af75f	DefinedBenefitPlanByPlanAssetCategories=ProvincesOfCanadaAndMunicipalities;RetirementPlanType=PensionPlansDefinedBenefit;	0
0x76e19603210512cf5c1990f991fd6b10	DebtInstrument=AccruedInterestRelatedToConvertibleNotes;	0
0x49b71691da020d6f3cca313234d8f2f4	PlanName=DirectorsAndOfficers2011Plan;	0
0xe729f720c2e07154c47df2d9e4182df0	DefinedBenefitPlanByPlanAssetCategories=CanadianEquities;FairValueByFairValueHierarchyLevel=FairValueInputsLevel1;RetirementPlanType=PensionPlansDefinedBenefit;	0
0x9ac9ea5b69b41c8aaa61dea09121f99d	Security=Units;	0
0x9b247a226618bfd725a7fadceb4b1869	Geographical=AllOtherCountries;	0
0x8f0c8a64dd6c455c663279b2d1f4a49e	RelatedPartyTransactionsByRelatedParty=WattumManagementInc;	0
0xc4839f1cc7595de6aa40ad5453d24ced	ClassOfStock=CommonClassA;ShareCapital=CalledUpShareCapital;	0
0xdb8e1559ab271469d3f0c13ca2679401	EquityComponents=CommonStock;TitleOfIndividual=ChiefExecutiveOfficer;	0
0x44d2b1966d7f1b156c16d64273101986	ReconciliationOfAssetRetirementObligationLiability=Nuclear;	0
0x6a5704a658cf281c85cabfe95facbe0e	AwardDate=FebruaryTwentyEightTwoThousandTwentyTwo;ScheduleOfEquityMethodInvestmentEquityMethodInvesteeName=AmeriLifeHoldingsLLC;	0
0x76a1fa01ac6af3730566b185a3f4920c	ClassOfStock=RedeemablePreferredStockSeriesG;EquityComponents=PreferredStock;	0
0x09a4ffffd3baff9646bf61f12477e182	DefinedBenefitPlanByPlanAssetCategories=DebtSecurities;RetirementPlanType=PensionPlansDefinedBenefit;	0
0x00442fbf08343bb012baba1cad2cc513	Period=BeyondTwoThousandAndTwentySix;	0
0x07425f78d716c47faebab28cecc06925	ConsolidatedEntities=NationalCooperativeServicesCorporation;InternalCreditAssessment=CollectiveAllowance;	0
0x17bb5c477f6701b6098e3a7e7b891b4a	IncomeStatementLocation=LeaseOne;	0
0x31d044d61f1a0a53dfdc5092f1d9b921	AwardDate=OctoberThirtyOneTwoThousantTwentyTwo;PlanName=RevenueTarget;	0
0xd975afc78bdb357b12e86d0de6247d92	ClassesOfShareCapital=OrdinaryShares;ScheduleOfEquityMethodInvestmentEquityMethodInvesteeName=AlvariumHomeReitAdvisorsLimited;	0
0x0f3ebf3a7692c58d5d6e714084b99939	TypeOfArrangement=CultivationAndSupplyAgreement;	0
0xc0075e1c0923eeaf4e42d747ec845e75	DefinedBenefitPlanByPlanAssetCategories=OpportunisticFunds;Range=Maximum;	0
0x5318fbaf5d9913770ae56e918770fe5f	ComponentsOfEquity=AdditionalPaidInCapitalOptions;	0
0xa1e70b77b1110bc33119382d431c30f7	BusinessSegments=HealthCareSegment;	0
